AUC_PR,AUC_ROC,F1,Precision,Recall,FPR,TP,FP,TN,FN,score_ms,drift_count,update_count,BAR,label_budget,label_fraction,algorithm,fraud_type,fold,month,seed
0.05579042730076195,0.5221483040935673,0.068,0.068,0.068,0.04905263157894737,51,699,13551,699,28.306961059570312,0,0,0.05579042730076195,0,0.0,Random,type1_only,5,5,123
0.06883612244327748,0.6693099415204679,0.026666666666666672,0.02666666666666667,0.02666666666666667,0.051228070175438595,20,730,13520,730,4456.722974777222,0,0,0.06883612244327748,0,0.0,MemStream,type2_only,5,5,123
0.06709260817071569,0.6582832280701754,0.026666666666666672,0.02666666666666667,0.02666666666666667,0.051228070175438595,20,730,13520,730,5966.329574584961,0,0,0.06709260817071569,0,0.0,CA-MemStream,type2_only,5,5,123
0.08060193158068402,0.7203911111111112,0.028000000000000004,0.028,0.028,0.051157894736842104,21,729,13521,729,7051.947116851807,41,41,0.08060193158068402,0,0.0,CA-MemStream-EIA,type2_only,5,5,123
,0.47171929824561404,0.0,0.0,0.0,0.0,0,0,14250,750,0.0,0,0,,0,0.0,Canary-Rules,type2_only,5,5,123
0.050550153538963166,0.49586442105263157,0.04533333333333334,0.04533333333333334,0.04533333333333334,0.05024561403508772,34,716,13534,716,27.97555923461914,0,0,0.050550153538963166,0,0.0,Random,type2_only,5,5,123
0.09525862720541639,0.7482385964912281,0.088,0.088,0.088,0.048,66,684,13566,684,4887.113809585571,0,0,0.09525862720541639,0,0.0,MemStream,type3_only,5,5,123
0.0937667114405826,0.741060865497076,0.08933333333333333,0.08933333333333333,0.08933333333333333,0.04792982456140351,67,683,13567,683,6021.64626121521,0,0,0.0937667114405826,0,0.0,CA-MemStream,type3_only,5,5,123
0.10976636921008964,0.7864227368421052,0.09466666666666666,0.09466666666666666,0.09466666666666666,0.047649122807017545,71,679,13571,679,6671.714544296265,41,41,0.10976636921008964,0,0.0,CA-MemStream-EIA,type3_only,5,5,123
,0.47171929824561404,0.0,0.0,0.0,0.0,0,0,14250,750,0.0,0,0,,0,0.0,Canary-Rules,type3_only,5,5,123
0.05237639696185685,0.5079928888888889,0.05600000000000001,0.056,0.056,0.04968421052631579,42,708,13542,708,28.994321823120117,0,0,0.05237639696185685,0,0.0,Random,type3_only,5,5,123
0.9085922080728888,0.9744919161292629,0.853641933287951,0.836,0.8720445062586927,0.00861284223793852,627,123,14158,92,5452.304363250732,0,0,0.9085922080728888,0,0.0,MemStream,mixed,5,5,123
0.9061953151650247,0.975949545964911,0.8509189925119128,0.8333333333333334,0.8692628650904033,0.008752888453189552,625,125,14156,94,5958.492040634155,0,0,0.9061953151650247,0,0.0,CA-MemStream,mixed,5,5,123
0.9069366982008823,0.9780454671042834,0.8522804628999319,0.8346666666666667,0.8706536856745479,0.008682865345564035,626,124,14157,93,6712.838172912598,44,44,0.9069366982008823,0,0.0,CA-MemStream-EIA,mixed,5,5,123
,0.7944510631484745,0.0,0.0,0.0,0.0,0,0,14281,719,0.0,0,0,,0,0.0,Canary-Rules,mixed,5,5,123
0.05282606147340804,0.5160552078152412,0.06126616746085773,0.06,0.06258692628650904,0.04936629087598907,45,705,13576,674,30.039548873901367,0,0,0.05282606147340804,0,0.0,Random,mixed,5,5,123
0.8477220905929529,0.9773301051909399,0.8140161725067385,0.8053333333333333,0.8228882833787466,0.010234123089864012,604,146,14120,130,4917.700529098511,0,0,0.8477220905929529,0,0.0,MemStream,hybrid,5,5,123
0.8461714218955864,0.9784276825179512,0.81266846361186,0.804,0.8215258855585831,0.010304219823356232,603,147,14119,131,5732.819557189941,0,0,0.8461714218955864,0,0.0,CA-MemStream,hybrid,5,5,123
0.8069699363034274,0.9731511843291972,0.7654986522911051,0.7573333333333333,0.773841961852861,0.012757605495583905,568,182,14084,166,7465.32678604126,29,29,0.8069699363034274,0,0.0,CA-MemStream-EIA,hybrid,5,5,123
,0.8970194945318818,0.0,0.0,0.0,0.0,0,0,14266,734,0.0,0,0,,0,0.0,Canary-Rules,hybrid,5,5,123
0.05275723631563871,0.4877322121421294,0.057951482479784364,0.05733333333333333,0.05858310626702997,0.049558390578999016,43,707,13559,691,45.67217826843262,0,0,0.05275723631563871,0,0.0,Random,hybrid,5,5,123
