fold,difficulty,seed,algorithm,AUC_ROC,AUC_PR,F1,Precision,Recall,optimal_threshold,train_ms,score_ms,n_anomalies,params,label,group
2,medium,42,MemStream_,0.9644694068151152,0.10465990813981943,0.19701492537313434,0.132,0.38823529411764707,8.961425490379353,0.1863999932538718,14532.257800019579,340,"{'bufsz': 200, 'memsz': 500, 'k': 20}",MS_b200_m500_k20,MemStream_
2,medium,42,MemStream_,0.9622773273388289,0.10121688781184836,0.19552238805970149,0.131,0.38529411764705884,9.170487546920784,0.0923000043258071,4609.458699997049,340,"{'bufsz': 500, 'memsz': 100, 'k': 5}",MS_b500_m100_k5,MemStream_
2,medium,42,MemStream_,0.9553223273682907,0.09002985196985072,0.1791044776119403,0.12,0.35294117647058826,10.010145115852357,0.05069997860118747,3268.013599998085,340,"{'bufsz': 500, 'memsz': 100, 'k': 10}",MS_b500_m100_k10,MemStream_
2,medium,42,MemStream_,0.9471674935625858,0.07770250503541169,0.1582089552238806,0.106,0.31176470588235294,11.21885348796845,0.05729999975301325,4060.299100005068,340,"{'bufsz': 500, 'memsz': 100, 'k': 20}",MS_b500_m100_k20,MemStream_
2,medium,42,MemStream_,0.9685538651000819,0.11287850284910159,0.21940298507462686,0.147,0.4323529411764706,8.41959338188173,0.14299998292699456,6068.626899999799,340,"{'bufsz': 500, 'memsz': 200, 'k': 5}",MS_b500_m200_k5,MemStream_
2,medium,42,MemStream_,0.9637827542115714,0.10036265248197439,0.20149253731343283,0.135,0.39705882352941174,9.166791024208074,0.23900001542642713,6724.544099997729,340,"{'bufsz': 500, 'memsz': 200, 'k': 10}",MS_b500_m200_k10,MemStream_
2,medium,42,MemStream_,0.9563266965606236,0.08752150973946952,0.17761194029850746,0.119,0.35,10.164144530296326,0.1317999849561602,7016.795700008515,340,"{'bufsz': 500, 'memsz': 200, 'k': 20}",MS_b500_m200_k20,MemStream_
2,medium,42,MemStream_,0.9741072617567511,0.12564124141599922,0.2253731343283582,0.151,0.4441176470588235,7.650833778381383,0.33060001442208886,16083.452100021532,340,"{'bufsz': 500, 'memsz': 500, 'k': 5}",MS_b500_m500_k5,MemStream_
2,medium,42,MemStream_,0.9697684961493362,0.11525090499813957,0.21343283582089553,0.143,0.42058823529411765,8.280903964042663,0.17369998386129737,17430.126499995822,340,"{'bufsz': 500, 'memsz': 500, 'k': 10}",MS_b500_m500_k10,MemStream_
2,medium,42,MemStream_,0.9644694068151152,0.10465990813981943,0.19701492537313434,0.132,0.38823529411764707,8.961425490379353,0.3191000141669065,14994.99740000465,340,"{'bufsz': 500, 'memsz': 500, 'k': 20}",MS_b500_m500_k20,MemStream_
2,medium,42,MemStream_,0.9622773273388289,0.10121688781184836,0.19552238805970149,0.131,0.38529411764705884,9.170487546920784,0.1762000028975308,3780.323099985253,340,"{'bufsz': 1000, 'memsz': 100, 'k': 5}",MS_b1000_m100_k5,MemStream_
2,medium,42,MemStream_,0.9553223273682907,0.09002985196985072,0.1791044776119403,0.12,0.35294117647058826,10.010145115852357,0.11709998943842947,3311.916199978441,340,"{'bufsz': 1000, 'memsz': 100, 'k': 10}",MS_b1000_m100_k10,MemStream_
2,medium,42,MemStream_,0.9471674935625858,0.07770250503541169,0.1582089552238806,0.106,0.31176470588235294,11.21885348796845,0.08939998224377632,2896.993800008204,340,"{'bufsz': 1000, 'memsz': 100, 'k': 20}",MS_b1000_m100_k20,MemStream_
2,medium,42,MemStream_,0.9685538651000819,0.11287850284910159,0.21940298507462686,0.147,0.4323529411764706,8.41959338188173,0.1348000077996403,6832.627600000706,340,"{'bufsz': 1000, 'memsz': 200, 'k': 5}",MS_b1000_m200_k5,MemStream_
2,medium,42,MemStream_,0.9637827542115714,0.10036265248197439,0.20149253731343283,0.135,0.39705882352941174,9.166791024208074,0.1638999965507537,6403.190600016387,340,"{'bufsz': 1000, 'memsz': 200, 'k': 10}",MS_b1000_m200_k10,MemStream_
2,medium,42,MemStream_,0.9563266965606236,0.08752150973946952,0.17761194029850746,0.119,0.35,10.164144530296326,0.14359998749569058,6607.9776999831665,340,"{'bufsz': 1000, 'memsz': 200, 'k': 20}",MS_b1000_m200_k20,MemStream_
2,medium,42,MemStream_,0.9741072617567511,0.12564124141599922,0.2253731343283582,0.151,0.4441176470588235,7.650833778381383,0.3358999965712428,15030.874799995217,340,"{'bufsz': 1000, 'memsz': 500, 'k': 5}",MS_b1000_m500_k5,MemStream_
2,medium,42,MemStream_,0.9697684961493362,0.11525090499813957,0.21343283582089553,0.143,0.42058823529411765,8.280903964042663,0.26369999977760017,14286.400900018634,340,"{'bufsz': 1000, 'memsz': 500, 'k': 10}",MS_b1000_m500_k10,MemStream_
2,medium,42,MemStream_,0.9644694068151152,0.10465990813981943,0.19701492537313434,0.132,0.38823529411764707,8.961425490379353,0.18229999113827944,15552.655100007541,340,"{'bufsz': 1000, 'memsz': 500, 'k': 20}",MS_b1000_m500_k20,MemStream_
2,medium,42,HBOS,0.8726467789359559,0.01994559803098543,0.04765450483991065,0.031904287138584245,0.09411764705882353,1.658919139561003,102.15180000523105,356.21259998879395,340,{'n_bins': 5},HBOS_b5,HBOS
2,medium,42,HBOS,0.8598509966943805,0.027012298485484854,0.09253731343283582,0.062,0.18235294117647058,2.0676986627303964,38.46250000060536,230.6514999945648,340,{'n_bins': 10},HBOS_b10,HBOS
2,medium,42,HBOS,0.8827483044705411,0.029228879130156423,0.0880597014925373,0.059,0.17352941176470588,2.574146443595221,35.97769999760203,261.2498000089545,340,{'n_bins': 20},HBOS_b20,HBOS
2,medium,42,HBOS,0.9061156613301437,0.04678739685431947,0.10298507462686567,0.069,0.20294117647058824,3.2067205088784028,41.56339998007752,347.4500000011176,340,{'n_bins': 50},HBOS_b50,HBOS
