timestamp,trip_count,y_true,anomaly_type,mean_ctx,std_ctx,median_ctx,mad_ctx,range_ctx,q25,q75,z_score,mad_score,knn3,knn4,knn5
2024-09-20 09:30:00,2200.0,0,,2072.25,169.58874180249657,2067.5,112.5,868.0,1957.75,2178.5,0.7532929287325275,0.7944002277803618,14.0,24.0,29.0
2024-09-20 10:00:00,2194.0,0,,2241.8076923076924,161.56304300150242,2234.5,132.0,671.0,2099.75,2359.0,-0.2959073524276757,-0.20694602846519905,17.0,17.0,21.0
2024-09-20 10:30:00,2308.0,0,,2241.8076923076924,161.56304300150242,2234.5,132.0,671.0,2099.75,2359.0,0.40969956036044136,0.3755687183257316,9.0,22.0,27.0
2024-09-20 11:00:00,2356.0,0,,2363.173076923077,190.69152709524658,2352.0,149.5,827.0,2207.25,2501.75,-0.0376161281624126,0.018046575503576308,1.0,4.0,4.0
2024-09-20 11:30:00,2585.0,0,,2363.173076923077,190.69152709524658,2352.0,149.5,827.0,2207.25,2501.75,1.16327624223436,1.05121302308332,16.0,17.0,20.0
2024-09-20 12:00:00,2519.0,0,,2530.903846153846,205.91841734189714,2493.5,133.5,1128.0,2422.25,2667.75,-0.057808554994396265,0.12883531360137973,20.0,20.0,21.0
2024-09-20 12:30:00,2600.0,0,,2530.903846153846,205.91841734189714,2493.5,133.5,1128.0,2422.25,2667.75,0.3355511116233684,0.538076897982233,40.0,50.0,54.0
2024-09-20 13:00:00,2636.0,0,,2608.269230769231,189.18581783167326,2608.0,116.5,888.0,2491.0,2708.75,0.1465795351212664,0.16210936707511805,7.0,8.0,11.0
2024-09-20 13:30:00,2776.0,0,,2608.269230769231,189.18581783167326,2608.0,116.5,888.0,2491.0,2708.75,0.8865927221412568,0.9726562024507083,22.0,40.0,42.0
2024-09-20 14:00:00,3026.0,0,,2903.326923076923,228.1444145503732,2894.0,149.0,1047.0,2753.75,3050.5,0.5376992338798393,0.5975354378985251,13.0,16.0,21.0
2024-09-20 14:30:00,3150.0,0,,2903.326923076923,228.1444145503732,2894.0,149.0,1047.0,2753.75,3050.5,1.0812146218806542,1.1588566068335033,20.0,34.0,61.0
